user_id,cluster,segment
127437,1,Low Engagement / At-Risk
127438,1,Low Engagement / At-Risk
127439,3,Occasional / Content-Light
127440,1,Low Engagement / At-Risk
127441,0,High Engagement
127442,2,Moderate Engagement
127443,1,Low Engagement / At-Risk
127444,0,High Engagement
127445,1,Low Engagement / At-Risk
127446,1,Low Engagement / At-Risk
127447,1,Low Engagement / At-Risk
127448,3,Occasional / Content-Light
127449,0,High Engagement
127450,2,Moderate Engagement
127451,2,Moderate Engagement
127452,2,Moderate Engagement
127453,2,Moderate Engagement
127454,2,Moderate Engagement
127455,1,Low Engagement / At-Risk
127456,1,Low Engagement / At-Risk
127457,2,Moderate Engagement
127458,3,Occasional / Content-Light
127459,3,Occasional / Content-Light
127460,1,Low Engagement / At-Risk
127461,2,Moderate Engagement
127462,2,Moderate Engagement
127463,2,Moderate Engagement
127464,0,High Engagement
127465,0,High Engagement
127466,0,High Engagement
127467,0,High Engagement
127468,2,Moderate Engagement
127469,2,Moderate Engagement
127470,0,High Engagement
127471,1,Low Engagement / At-Risk
127472,2,Moderate Engagement
127473,3,Occasional / Content-Light
127474,1,Low Engagement / At-Risk
127475,3,Occasional / Content-Light
127476,1,Low Engagement / At-Risk
127477,3,Occasional / Content-Light
127478,1,Low Engagement / At-Risk
127479,2,Moderate Engagement
127480,2,Moderate Engagement
127481,2,Moderate Engagement
127482,0,High Engagement
127483,0,High Engagement
127484,0,High Engagement
127485,3,Occasional / Content-Light
127486,1,Low Engagement / At-Risk
127487,3,Occasional / Content-Light
127488,2,Moderate Engagement
127489,2,Moderate Engagement
127490,2,Moderate Engagement
127491,2,Moderate Engagement
127492,0,High Engagement
127493,1,Low Engagement / At-Risk
127494,0,High Engagement
127495,0,High Engagement
127496,3,Occasional / Content-Light
127497,0,High Engagement
127498,0,High Engagement
127499,1,Low Engagement / At-Risk
127500,0,High Engagement
127501,0,High Engagement
127502,0,High Engagement
127503,1,Low Engagement / At-Risk
127504,3,Occasional / Content-Light
127505,2,Moderate Engagement
127506,0,High Engagement
127507,2,Moderate Engagement
127508,2,Moderate Engagement
127509,0,High Engagement
127510,2,Moderate Engagement
127511,0,High Engagement
127512,0,High Engagement
127513,0,High Engagement
127514,1,Low Engagement / At-Risk
127515,2,Moderate Engagement
127516,2,Moderate Engagement
127517,1,Low Engagement / At-Risk
127518,1,Low Engagement / At-Risk
127519,0,High Engagement
127520,2,Moderate Engagement
127521,1,Low Engagement / At-Risk
127522,2,Moderate Engagement
127523,0,High Engagement
127524,0,High Engagement
127525,3,Occasional / Content-Light
127526,0,High Engagement
127527,2,Moderate Engagement
127528,2,Moderate Engagement
127529,0,High Engagement
127530,0,High Engagement
127531,3,Occasional / Content-Light
127532,0,High Engagement
127533,0,High Engagement
127534,1,Low Engagement / At-Risk
127535,3,Occasional / Content-Light
127536,3,Occasional / Content-Light
127537,2,Moderate Engagement
127538,2,Moderate Engagement
127539,0,High Engagement
127540,0,High Engagement
127541,1,Low Engagement / At-Risk
127542,3,Occasional / Content-Light
127543,0,High Engagement
127544,1,Low Engagement / At-Risk
127545,1,Low Engagement / At-Risk
127546,0,High Engagement
127547,2,Moderate Engagement
127548,3,Occasional / Content-Light
127549,1,Low Engagement / At-Risk
127550,2,Moderate Engagement
127551,3,Occasional / Content-Light
127552,0,High Engagement
127553,1,Low Engagement / At-Risk
127554,1,Low Engagement / At-Risk
127555,3,Occasional / Content-Light
127556,2,Moderate Engagement
127557,2,Moderate Engagement
127558,0,High Engagement
127559,2,Moderate Engagement
127560,2,Moderate Engagement
127561,2,Moderate Engagement
127562,1,Low Engagement / At-Risk
127563,1,Low Engagement / At-Risk
127564,0,High Engagement
127565,3,Occasional / Content-Light
127566,0,High Engagement
127567,3,Occasional / Content-Light
127568,3,Occasional / Content-Light
127569,0,High Engagement
127570,0,High Engagement
127571,2,Moderate Engagement
127572,1,Low Engagement / At-Risk
127573,0,High Engagement
127574,0,High Engagement
127575,0,High Engagement
127576,3,Occasional / Content-Light
127577,0,High Engagement
127578,0,High Engagement
127579,1,Low Engagement / At-Risk
127580,0,High Engagement
127581,1,Low Engagement / At-Risk
127582,2,Moderate Engagement
127583,3,Occasional / Content-Light
127584,3,Occasional / Content-Light
127585,3,Occasional / Content-Light
127586,2,Moderate Engagement
127587,0,High Engagement
127588,1,Low Engagement / At-Risk
127589,1,Low Engagement / At-Risk
127590,1,Low Engagement / At-Risk
127591,1,Low Engagement / At-Risk
127592,1,Low Engagement / At-Risk
127593,0,High Engagement
127594,0,High Engagement
127595,2,Moderate Engagement
127596,3,Occasional / Content-Light
127597,0,High Engagement
127598,2,Moderate Engagement
127599,0,High Engagement
127600,1,Low Engagement / At-Risk
127601,1,Low Engagement / At-Risk
127602,3,Occasional / Content-Light
127603,2,Moderate Engagement
127604,0,High Engagement
127605,0,High Engagement
127606,0,High Engagement
127607,2,Moderate Engagement
127608,0,High Engagement
127609,1,Low Engagement / At-Risk
127610,2,Moderate Engagement
127611,1,Low Engagement / At-Risk
127612,0,High Engagement
127613,2,Moderate Engagement
127614,3,Occasional / Content-Light
127615,1,Low Engagement / At-Risk
127616,2,Moderate Engagement
127617,2,Moderate Engagement
127618,2,Moderate Engagement
127619,0,High Engagement
127620,2,Moderate Engagement
127621,0,High Engagement
127622,1,Low Engagement / At-Risk
127623,3,Occasional / Content-Light
127624,1,Low Engagement / At-Risk
127625,0,High Engagement
127626,3,Occasional / Content-Light
127627,0,High Engagement
127628,1,Low Engagement / At-Risk
127629,2,Moderate Engagement
127630,1,Low Engagement / At-Risk
127631,0,High Engagement
127632,3,Occasional / Content-Light
127633,1,Low Engagement / At-Risk
127634,2,Moderate Engagement
127635,0,High Engagement
127636,1,Low Engagement / At-Risk
127637,3,Occasional / Content-Light
127638,1,Low Engagement / At-Risk
127639,0,High Engagement
127640,0,High Engagement
127641,2,Moderate Engagement
127642,1,Low Engagement / At-Risk
127643,3,Occasional / Content-Light
127644,2,Moderate Engagement
127645,2,Moderate Engagement
127646,2,Moderate Engagement
127647,0,High Engagement
127648,1,Low Engagement / At-Risk
127649,3,Occasional / Content-Light
127650,1,Low Engagement / At-Risk
127651,0,High Engagement
127652,3,Occasional / Content-Light
127653,0,High Engagement
127654,1,Low Engagement / At-Risk
127655,0,High Engagement
127656,3,Occasional / Content-Light
127657,0,High Engagement
127658,1,Low Engagement / At-Risk
127659,2,Moderate Engagement
127660,0,High Engagement
127661,1,Low Engagement / At-Risk
127662,2,Moderate Engagement
127663,3,Occasional / Content-Light
127664,0,High Engagement
127665,2,Moderate Engagement
127666,0,High Engagement
127667,2,Moderate Engagement
127668,0,High Engagement
127669,1,Low Engagement / At-Risk
127670,0,High Engagement
127671,0,High Engagement
127672,3,Occasional / Content-Light
127673,2,Moderate Engagement
127674,3,Occasional / Content-Light
127675,0,High Engagement
127676,2,Moderate Engagement
127677,0,High Engagement
127678,3,Occasional / Content-Light
127679,1,Low Engagement / At-Risk
127680,1,Low Engagement / At-Risk
127681,2,Moderate Engagement
127682,2,Moderate Engagement
127683,2,Moderate Engagement
127684,1,Low Engagement / At-Risk
127685,0,High Engagement
127686,2,Moderate Engagement
127687,3,Occasional / Content-Light
127688,2,Moderate Engagement
127689,1,Low Engagement / At-Risk
127690,0,High Engagement
127691,1,Low Engagement / At-Risk
127692,2,Moderate Engagement
127693,0,High Engagement
127694,1,Low Engagement / At-Risk
127695,0,High Engagement
127696,2,Moderate Engagement
127697,1,Low Engagement / At-Risk
127698,3,Occasional / Content-Light
127699,3,Occasional / Content-Light
127700,1,Low Engagement / At-Risk
127701,1,Low Engagement / At-Risk
127702,3,Occasional / Content-Light
127703,1,Low Engagement / At-Risk
127704,3,Occasional / Content-Light
127705,2,Moderate Engagement
127706,2,Moderate Engagement
127707,1,Low Engagement / At-Risk
127708,2,Moderate Engagement
127709,3,Occasional / Content-Light
127710,0,High Engagement
127711,0,High Engagement
127712,0,High Engagement
127713,1,Low Engagement / At-Risk
127714,1,Low Engagement / At-Risk
127715,3,Occasional / Content-Light
127716,0,High Engagement
127717,0,High Engagement
127718,1,Low Engagement / At-Risk
127719,2,Moderate Engagement
127720,0,High Engagement
127721,3,Occasional / Content-Light
127722,2,Moderate Engagement
127723,1,Low Engagement / At-Risk
127724,3,Occasional / Content-Light
127725,1,Low Engagement / At-Risk
127726,2,Moderate Engagement
127727,3,Occasional / Content-Light
127728,3,Occasional / Content-Light
127729,2,Moderate Engagement
127730,1,Low Engagement / At-Risk
127731,2,Moderate Engagement
127732,3,Occasional / Content-Light
127733,2,Moderate Engagement
127734,0,High Engagement
127735,0,High Engagement
127736,0,High Engagement
127737,0,High Engagement
127738,0,High Engagement
127739,1,Low Engagement / At-Risk
127740,3,Occasional / Content-Light
127741,3,Occasional / Content-Light
127742,2,Moderate Engagement
127743,1,Low Engagement / At-Risk
127744,0,High Engagement
127745,1,Low Engagement / At-Risk
127746,3,Occasional / Content-Light
127747,1,Low Engagement / At-Risk
127748,0,High Engagement
127749,0,High Engagement
127750,0,High Engagement
127751,0,High Engagement
127752,0,High Engagement
127753,2,Moderate Engagement
127754,3,Occasional / Content-Light
127755,0,High Engagement
127756,1,Low Engagement / At-Risk
127757,3,Occasional / Content-Light
127758,2,Moderate Engagement
127759,0,High Engagement
127760,2,Moderate Engagement
127761,1,Low Engagement / At-Risk
127762,0,High Engagement
127763,1,Low Engagement / At-Risk
127764,2,Moderate Engagement
127765,3,Occasional / Content-Light
127766,1,Low Engagement / At-Risk
127767,2,Moderate Engagement
127768,2,Moderate Engagement
127769,1,Low Engagement / At-Risk
127770,1,Low Engagement / At-Risk
127771,1,Low Engagement / At-Risk
127772,0,High Engagement
127773,0,High Engagement
127774,3,Occasional / Content-Light
127775,0,High Engagement
127776,0,High Engagement
127777,1,Low Engagement / At-Risk
127778,2,Moderate Engagement
127779,0,High Engagement
127780,2,Moderate Engagement
127781,2,Moderate Engagement
127782,3,Occasional / Content-Light
127783,0,High Engagement
127784,0,High Engagement
127785,0,High Engagement
127786,1,Low Engagement / At-Risk
127787,1,Low Engagement / At-Risk
127788,3,Occasional / Content-Light
127789,0,High Engagement
127790,0,High Engagement
127791,1,Low Engagement / At-Risk
127792,1,Low Engagement / At-Risk
127793,0,High Engagement
127794,0,High Engagement
127795,0,High Engagement
127796,1,Low Engagement / At-Risk
127797,3,Occasional / Content-Light
127798,0,High Engagement
127799,3,Occasional / Content-Light
127800,1,Low Engagement / At-Risk
127801,3,Occasional / Content-Light
127802,0,High Engagement
127803,0,High Engagement
127804,1,Low Engagement / At-Risk
127805,0,High Engagement
127806,0,High Engagement
127807,0,High Engagement
127808,0,High Engagement
127809,0,High Engagement
127810,3,Occasional / Content-Light
127811,2,Moderate Engagement
127812,2,Moderate Engagement
127813,1,Low Engagement / At-Risk
127814,1,Low Engagement / At-Risk
127815,3,Occasional / Content-Light
127816,3,Occasional / Content-Light
127817,0,High Engagement
127818,2,Moderate Engagement
127819,2,Moderate Engagement
127820,0,High Engagement
127821,2,Moderate Engagement
127822,1,Low Engagement / At-Risk
127823,3,Occasional / Content-Light
127824,3,Occasional / Content-Light
127825,0,High Engagement
127826,2,Moderate Engagement
127827,3,Occasional / Content-Light
127828,2,Moderate Engagement
127829,0,High Engagement
127830,1,Low Engagement / At-Risk
127831,0,High Engagement
127832,0,High Engagement
127833,3,Occasional / Content-Light
127834,2,Moderate Engagement
127835,3,Occasional / Content-Light
127836,2,Moderate Engagement
127837,0,High Engagement
127838,0,High Engagement
127839,3,Occasional / Content-Light
127840,2,Moderate Engagement
127841,1,Low Engagement / At-Risk
127842,3,Occasional / Content-Light
127843,2,Moderate Engagement
127844,1,Low Engagement / At-Risk
127845,0,High Engagement
127846,1,Low Engagement / At-Risk
127847,2,Moderate Engagement
127848,2,Moderate Engagement
127849,1,Low Engagement / At-Risk
127850,0,High Engagement
127851,3,Occasional / Content-Light
127852,1,Low Engagement / At-Risk
127853,0,High Engagement
127854,3,Occasional / Content-Light
127855,0,High Engagement
127856,0,High Engagement
127857,2,Moderate Engagement
127858,0,High Engagement
127859,3,Occasional / Content-Light
127860,0,High Engagement
127861,0,High Engagement
127862,1,Low Engagement / At-Risk
127863,0,High Engagement
127864,0,High Engagement
127865,0,High Engagement
127866,1,Low Engagement / At-Risk
127867,2,Moderate Engagement
127868,0,High Engagement
127869,0,High Engagement
127870,2,Moderate Engagement
127871,1,Low Engagement / At-Risk
127872,0,High Engagement
127873,2,Moderate Engagement
127874,2,Moderate Engagement
127875,0,High Engagement
127876,1,Low Engagement / At-Risk
127877,3,Occasional / Content-Light
127878,1,Low Engagement / At-Risk
127879,3,Occasional / Content-Light
127880,2,Moderate Engagement
127881,0,High Engagement
127882,1,Low Engagement / At-Risk
127883,0,High Engagement
127884,0,High Engagement
127885,0,High Engagement
127886,1,Low Engagement / At-Risk
127887,3,Occasional / Content-Light
127888,3,Occasional / Content-Light
127889,0,High Engagement
127890,3,Occasional / Content-Light
127891,1,Low Engagement / At-Risk
127892,0,High Engagement
127893,2,Moderate Engagement
127894,2,Moderate Engagement
127895,3,Occasional / Content-Light
127896,3,Occasional / Content-Light
127897,2,Moderate Engagement
127898,2,Moderate Engagement
127899,2,Moderate Engagement
127900,0,High Engagement
127901,0,High Engagement
127902,1,Low Engagement / At-Risk
127903,0,High Engagement
127904,2,Moderate Engagement
127905,2,Moderate Engagement
127906,0,High Engagement
127907,1,Low Engagement / At-Risk
127908,0,High Engagement
127909,0,High Engagement
127910,1,Low Engagement / At-Risk
127911,0,High Engagement
127912,3,Occasional / Content-Light
127913,1,Low Engagement / At-Risk
127914,0,High Engagement
127915,0,High Engagement
127916,1,Low Engagement / At-Risk
127917,0,High Engagement
127918,0,High Engagement
127919,1,Low Engagement / At-Risk
127920,2,Moderate Engagement
127921,0,High Engagement
127922,3,Occasional / Content-Light
127923,3,Occasional / Content-Light
127924,2,Moderate Engagement
127925,2,Moderate Engagement
127926,1,Low Engagement / At-Risk
127927,0,High Engagement
127928,0,High Engagement
127929,0,High Engagement
127930,0,High Engagement
127931,2,Moderate Engagement
127932,0,High Engagement
127933,1,Low Engagement / At-Risk
127934,1,Low Engagement / At-Risk
127935,0,High Engagement
127936,2,Moderate Engagement
127937,0,High Engagement
127938,1,Low Engagement / At-Risk
127939,3,Occasional / Content-Light
127940,3,Occasional / Content-Light
127941,2,Moderate Engagement
127942,3,Occasional / Content-Light
127943,2,Moderate Engagement
127944,0,High Engagement
127945,1,Low Engagement / At-Risk
127946,2,Moderate Engagement
127947,3,Occasional / Content-Light
127948,2,Moderate Engagement
127949,0,High Engagement
127950,1,Low Engagement / At-Risk
127951,1,Low Engagement / At-Risk
127952,0,High Engagement
